l_shoulder,r_shoulder,l_elbow,r_elbow,l_wrist,r_wrist,l_hip,r_hip
"[1117.3194580078125, 622.508544921875]","[942.8634033203125, 558.5234985351562]","[1148.28271484375, 785.6053466796875]","[883.36474609375, 427.1768798828125]","[1138.42578125, 936.66064453125]","[875.4639892578125, 281.44708251953125]","[1071.99951171875, 932.2916259765625]","[951.902587890625, 917.9505615234375]"
"[1117.2371826171875, 623.6500244140625]","[943.23681640625, 560.9627685546875]","[1146.501953125, 784.248779296875]","[880.1573486328125, 439.1902770996094]","[1132.109130859375, 922.234130859375]","[883.96240234375, 289.78387451171875]","[1070.11669921875, 931.3656005859375]","[951.260009765625, 915.0234375]"
"[1116.832275390625, 624.3374633789062]","[943.9930419921875, 561.0167236328125]","[1145.9893798828125, 784.692138671875]","[882.2034301757812, 437.7740478515625]","[1130.19677734375, 923.151611328125]","[888.193359375, 289.7690734863281]","[1069.57568359375, 932.5980834960938]","[951.4777221679688, 916.0226440429688]"
"[1116.8131103515625, 624.3006591796875]","[943.7590942382812, 560.6296997070312]","[1146.029541015625, 785.1743774414062]","[882.1563720703125, 437.7679138183594]","[1130.279541015625, 923.3629150390625]","[888.044189453125, 289.556884765625]","[1069.58447265625, 932.333740234375]","[951.3894653320312, 915.5750732421875]"
"[1116.388671875, 624.9544067382812]","[944.9556884765625, 560.3922119140625]","[1144.984375, 785.1939697265625]","[887.7504272460938, 433.8575439453125]","[1127.801025390625, 922.7919921875]","[895.8685302734375, 284.4027099609375]","[1068.9658203125, 932.7815551757812]","[951.7454223632812, 915.721435546875]"
"[1116.0501708984375, 624.5053100585938]","[944.4263916015625, 559.1629638671875]","[1145.402099609375, 784.94970703125]","[889.6209716796875, 433.5439453125]","[1126.87109375, 922.0921630859375]","[898.4441528320312, 283.49468994140625]","[1068.599853515625, 931.3086547851562]","[951.142578125, 913.7547607421875]"
"[1115.57421875, 625.093505859375]","[944.36181640625, 559.0319213867188]","[1144.97119140625, 785.234130859375]","[890.9071044921875, 433.5318603515625]","[1127.095703125, 922.6568603515625]","[901.47998046875, 284.1044616699219]","[1068.5626220703125, 932.7474365234375]","[951.2935180664062, 914.851318359375]"
"[1115.082275390625, 624.7864990234375]","[944.1444091796875, 558.719970703125]","[1144.46923828125, 784.5466918945312]","[891.7326049804688, 435.0176696777344]","[1127.8646240234375, 922.1310424804688]","[903.668212890625, 286.53131103515625]","[1068.736083984375, 931.24365234375]","[951.561767578125, 913.3485717773438]"
"[1114.831298828125, 624.9613647460938]","[943.77294921875, 558.7445678710938]","[1144.820556640625, 785.1117553710938]","[892.8638916015625, 434.5108337402344]","[1128.2342529296875, 922.41748046875]","[907.9553833007812, 286.0933837890625]","[1068.7183837890625, 931.9374389648438]","[951.3006591796875, 914.1080322265625]"
"[1114.83642578125, 624.9227294921875]","[943.795166015625, 558.657470703125]","[1144.890869140625, 785.1529541015625]","[892.87109375, 434.4533386230469]","[1128.078857421875, 922.56298828125]","[907.95556640625, 286.39361572265625]","[1068.6336669921875, 931.8850708007812]","[951.2444458007812, 914.0643310546875]"
"[1114.73583984375, 624.989013671875]","[943.580078125, 559.0999755859375]","[1145.06494140625, 784.9478759765625]","[894.0089721679688, 435.4775390625]","[1129.968994140625, 922.642578125]","[908.9122924804688, 287.22412109375]","[1068.8934326171875, 931.7354736328125]","[951.2442626953125, 913.9553833007812]"
"[1114.67333984375, 624.4805908203125]","[942.50244140625, 558.9356689453125]","[1144.787353515625, 784.5416259765625]","[892.9288330078125, 434.717529296875]","[1130.600341796875, 922.8505859375]","[909.1009521484375, 285.68707275390625]","[1070.185791015625, 932.6478881835938]","[951.8556518554688, 915.2994384765625]"
"[1114.552734375, 625.0302734375]","[942.5032958984375, 558.66259765625]","[1144.891357421875, 785.5643310546875]","[892.1749877929688, 434.77862548828125]","[1130.9613037109375, 923.189453125]","[907.9866943359375, 286.7986145019531]","[1068.98388671875, 932.2447509765625]","[950.91064453125, 914.4175415039062]"
"[1114.33544921875, 624.5177001953125]","[942.7066040039062, 559.020751953125]","[1145.080078125, 784.5921020507812]","[890.7322998046875, 434.1219177246094]","[1131.7578125, 923.3944702148438]","[905.7101440429688, 286.6994323730469]","[1069.181884765625, 933.0245361328125]","[951.4074096679688, 915.7608642578125]"
"[1114.6915283203125, 624.689697265625]","[942.4691162109375, 559.2158203125]","[1145.325927734375, 784.39892578125]","[887.7046508789062, 432.9224853515625]","[1131.47509765625, 923.251220703125]","[901.8194580078125, 285.2203674316406]","[1069.8831787109375, 932.6517333984375]","[951.8048095703125, 915.4617919921875]"
"[1115.330078125, 623.4343872070312]","[941.2320556640625, 556.2774047851562]","[1145.81201171875, 784.9337768554688]","[891.3968505859375, 422.07861328125]","[1138.48583984375, 936.4751586914062]","[893.853759765625, 283.9028625488281]","[1071.013671875, 932.420166015625]","[950.8401489257812, 917.2952270507812]"
"[1115.18310546875, 623.384033203125]","[941.3544921875, 557.1302490234375]","[1146.031982421875, 784.9827880859375]","[887.322021484375, 425.39276123046875]","[1137.99365234375, 936.5137939453125]","[885.32666015625, 282.2682800292969]","[1070.3212890625, 932.6998901367188]","[950.651123046875, 917.598876953125]"
"[1115.2049560546875, 623.0661010742188]","[940.6834716796875, 557.6649169921875]","[1146.1943359375, 784.47802734375]","[882.1204833984375, 428.27288818359375]","[1137.7392578125, 935.3685302734375]","[878.5750122070312, 285.1302795410156]","[1070.00048828125, 930.7450561523438]","[950.29296875, 915.849609375]"
"[1115.0787353515625, 622.7382202148438]","[940.1102294921875, 558.0397338867188]","[1145.8720703125, 783.67431640625]","[878.280029296875, 429.3022155761719]","[1137.493896484375, 933.7470703125]","[872.8660888671875, 283.78192138671875]","[1070.318115234375, 931.3225708007812]","[950.6322021484375, 916.6380615234375]"
"[1116.4697265625, 621.5924072265625]","[939.617919921875, 555.9373168945312]","[1149.132568359375, 787.1753540039062]","[877.0914916992188, 421.52301025390625]","[1143.61865234375, 933.4465942382812]","[862.3793334960938, 275.5010986328125]","[1070.5126953125, 928.7821044921875]","[949.9846801757812, 913.264892578125]"
"[1116.7117919921875, 621.0381469726562]","[939.2568969726562, 555.1740112304688]","[1148.82373046875, 787.2830810546875]","[872.4107666015625, 420.75677490234375]","[1144.6588134765625, 934.241455078125]","[852.5762329101562, 276.32916259765625]","[1070.8343505859375, 926.4658813476562]","[950.20068359375, 910.7850341796875]"
"[1112.733154296875, 628.2484130859375]","[933.7948608398438, 558.7289428710938]","[1141.28466796875, 767.981689453125]","[869.9965209960938, 428.7547302246094]","[1141.568603515625, 917.060302734375]","[839.6185913085938, 290.62799072265625]","[1072.3232421875, 919.348388671875]","[952.82373046875, 902.0897216796875]"
"[1112.3082275390625, 627.9305419921875]","[934.5174560546875, 559.2833862304688]","[1141.58837890625, 768.5934448242188]","[866.635498046875, 433.90557861328125]","[1141.2239990234375, 917.2213134765625]","[829.7221069335938, 294.6744689941406]","[1071.7298583984375, 918.54736328125]","[953.279052734375, 901.247314453125]"
"[1112.85791015625, 626.70263671875]","[934.33251953125, 559.7696533203125]","[1142.388671875, 767.2930908203125]","[862.8175048828125, 439.41058349609375]","[1141.1572265625, 917.0370483398438]","[821.1177978515625, 299.9777526855469]","[1071.166015625, 918.5845947265625]","[952.6671142578125, 901.4481201171875]"
"[1112.9425048828125, 626.2132568359375]","[933.5396118164062, 561.0703735351562]","[1142.873291015625, 767.0128784179688]","[860.5958251953125, 444.8525390625]","[1141.97216796875, 916.6568603515625]","[813.861572265625, 304.9051513671875]","[1071.426513671875, 918.9822998046875]","[952.72900390625, 902.3759765625]"
"[1112.8931884765625, 625.5535888671875]","[932.7332763671875, 560.7791137695312]","[1143.7060546875, 767.0826416015625]","[856.861083984375, 447.981689453125]","[1142.7606201171875, 916.148193359375]","[807.1458740234375, 310.324951171875]","[1070.3868408203125, 917.6629028320312]","[951.5892333984375, 901.0296630859375]"
"[1113.4898681640625, 625.1976318359375]","[933.2513427734375, 561.595947265625]","[1144.20556640625, 767.384765625]","[852.495361328125, 453.1694641113281]","[1143.748291015625, 915.9794311523438]","[798.255615234375, 318.1849365234375]","[1070.5972900390625, 918.165771484375]","[952.1376342773438, 901.9229736328125]"
"[1113.9036865234375, 624.4801635742188]","[932.914794921875, 561.75537109375]","[1145.0924072265625, 766.689453125]","[850.889404296875, 459.4856872558594]","[1145.2447509765625, 915.8153686523438]","[792.8992919921875, 328.5322265625]","[1070.466552734375, 918.1962890625]","[951.7999267578125, 902.0234985351562]"
"[1114.459228515625, 624.1316528320312]","[932.729736328125, 562.2935791015625]","[1146.3724365234375, 766.1427612304688]","[849.0015869140625, 463.43682861328125]","[1146.0076904296875, 915.5968017578125]","[786.0375366210938, 333.30450439453125]","[1070.6129150390625, 917.5614624023438]","[951.8450927734375, 901.4815063476562]"
"[1115.4677734375, 621.229248046875]","[933.9336547851562, 563.138671875]","[1149.6865234375, 759.8243408203125]","[841.6778564453125, 471.78228759765625]","[1147.761962890625, 912.6168823242188]","[768.816650390625, 338.3978271484375]","[1070.6978759765625, 914.2333984375]","[951.3912963867188, 896.643310546875]"
"[1115.3116455078125, 621.6782836914062]","[932.8291625976562, 562.8114013671875]","[1150.20654296875, 760.36669921875]","[834.9163818359375, 470.99945068359375]","[1148.14990234375, 913.3558349609375]","[755.6976318359375, 338.600830078125]","[1071.20458984375, 913.851318359375]","[951.743408203125, 896.0203857421875]"
"[1115.251708984375, 624.8287963867188]","[930.3065185546875, 564.2503662109375]","[1149.01806640625, 766.5690307617188]","[833.698486328125, 472.0697021484375]","[1148.1011962890625, 915.4326171875]","[752.2877197265625, 352.66192626953125]","[1071.9130859375, 916.1998291015625]","[952.5543212890625, 900.3240966796875]"
"[1115.6939697265625, 624.6964111328125]","[929.4708251953125, 564.7532958984375]","[1149.6937255859375, 766.4071044921875]","[827.8037109375, 475.5615234375]","[1149.265380859375, 915.5601196289062]","[743.3076171875, 359.54547119140625]","[1072.6895751953125, 915.36865234375]","[952.9290771484375, 899.7843017578125]"
"[1116.53662109375, 624.391357421875]","[929.6654663085938, 565.9832763671875]","[1150.2838134765625, 766.8192138671875]","[826.0350952148438, 483.36688232421875]","[1149.8392333984375, 915.3781127929688]","[734.0928955078125, 370.95654296875]","[1073.0042724609375, 915.5245971679688]","[953.0098876953125, 900.2227783203125]"
"[1115.555908203125, 622.9321899414062]","[929.0150756835938, 564.634765625]","[1149.736572265625, 766.9432983398438]","[816.60498046875, 483.6697082519531]","[1149.673583984375, 916.191650390625]","[728.439208984375, 374.8651123046875]","[1069.42919921875, 914.951416015625]","[951.0800170898438, 897.5830078125]"
"[1115.829833984375, 622.93212890625]","[928.726318359375, 566.3309326171875]","[1149.928466796875, 766.54736328125]","[814.3482055664062, 490.0679626464844]","[1150.2666015625, 916.1845092773438]","[720.3829345703125, 382.2166442871094]","[1069.675048828125, 913.7924194335938]","[951.156494140625, 896.8868408203125]"
"[1117.056396484375, 620.2498168945312]","[931.134765625, 566.2630615234375]","[1151.611328125, 759.5073852539062]","[807.9932861328125, 497.15643310546875]","[1149.556884765625, 911.8406982421875]","[707.557373046875, 388.96905517578125]","[1069.165771484375, 909.54931640625]","[951.6312255859375, 891.6491088867188]"
"[1117.494873046875, 616.7551879882812]","[931.4637451171875, 569.97998046875]","[1154.328857421875, 754.7894897460938]","[804.796142578125, 503.61895751953125]","[1147.6925048828125, 911.241455078125]","[698.1461181640625, 400.55059814453125]","[1073.3779296875, 918.81005859375]","[954.2410888671875, 899.6969604492188]"
"[1118.028564453125, 619.1351318359375]","[930.4669189453125, 566.871826171875]","[1152.7601318359375, 757.9114990234375]","[795.3878173828125, 505.0707092285156]","[1151.505859375, 912.537109375]","[687.6729125976562, 409.521240234375]","[1070.665283203125, 909.985107421875]","[952.5830078125, 892.8892822265625]"
"[1117.6632080078125, 615.5517578125]","[930.6339111328125, 571.1944580078125]","[1155.469970703125, 753.5357666015625]","[795.4714965820312, 511.9366149902344]","[1149.854736328125, 911.1968994140625]","[683.0362548828125, 422.96453857421875]","[1075.06884765625, 921.3919677734375]","[955.2387084960938, 903.06005859375]"
"[1118.2353515625, 618.233642578125]","[929.131103515625, 568.2561645507812]","[1154.095458984375, 757.353271484375]","[789.9735717773438, 516.3784790039062]","[1153.2802734375, 911.7506103515625]","[674.6127319335938, 428.6012878417969]","[1070.819580078125, 910.6844482421875]","[951.706298828125, 894.4373779296875]"
"[1118.1171875, 618.4141235351562]","[929.0440673828125, 568.2886352539062]","[1154.255126953125, 757.7940673828125]","[790.1537475585938, 516.5597534179688]","[1153.124755859375, 911.7328491210938]","[674.586181640625, 429.0334167480469]","[1070.92529296875, 910.732177734375]","[951.8131713867188, 894.4464111328125]"
"[1118.8321533203125, 619.93408203125]","[925.4119262695312, 571.6136474609375]","[1154.385498046875, 762.8704833984375]","[793.1732177734375, 528.05419921875]","[1157.1173095703125, 914.9456176757812]","[672.3566284179688, 451.5066833496094]","[1074.1668701171875, 916.2540283203125]","[952.3701171875, 902.3560180664062]"
"[1118.9866943359375, 619.8927612304688]","[925.090576171875, 572.9967041015625]","[1154.34912109375, 762.7589111328125]","[790.6226806640625, 534.5048828125]","[1157.4063720703125, 915.1116943359375]","[665.3381958007812, 462.63299560546875]","[1073.5877685546875, 915.663330078125]","[951.7747192382812, 902.0311279296875]"
"[1119.08447265625, 620.0542602539062]","[923.864013671875, 574.2343139648438]","[1154.41796875, 762.6510009765625]","[787.5086669921875, 541.4000244140625]","[1157.987060546875, 914.3937377929688]","[662.45849609375, 473.8922119140625]","[1074.152099609375, 916.8136596679688]","[951.8494262695312, 903.5406494140625]"
"[1119.149658203125, 620.0770263671875]","[923.4589233398438, 575.288818359375]","[1154.539794921875, 762.4403076171875]","[786.7508544921875, 547.1873168945312]","[1158.80078125, 914.604736328125]","[658.1974487304688, 487.3200988769531]","[1074.334228515625, 916.5560302734375]","[951.91064453125, 903.32568359375]"
"[1118.80029296875, 619.5924072265625]","[922.6805419921875, 576.8195190429688]","[1154.2811279296875, 762.863525390625]","[784.5819091796875, 556.567626953125]","[1159.0118408203125, 914.23974609375]","[651.0719604492188, 497.9206237792969]","[1074.2509765625, 917.377197265625]","[951.76220703125, 904.9122314453125]"
"[1118.5662841796875, 619.9822387695312]","[922.771484375, 577.9288330078125]","[1154.6903076171875, 764.0169067382812]","[785.11767578125, 564.1085205078125]","[1159.135986328125, 913.8814697265625]","[653.388671875, 512.2001953125]","[1073.938232421875, 916.4254760742188]","[951.9955444335938, 903.9995727539062]"
"[1118.359619140625, 620.4281005859375]","[923.9317626953125, 579.6898193359375]","[1154.601318359375, 764.307861328125]","[786.291015625, 570.236572265625]","[1159.626953125, 914.4548950195312]","[647.3324584960938, 520.703857421875]","[1073.74560546875, 918.9276123046875]","[952.65087890625, 906.81787109375]"
"[1118.3359375, 619.7667236328125]","[923.3805541992188, 579.776123046875]","[1154.361083984375, 764.0121459960938]","[783.107666015625, 575.7567138671875]","[1159.869384765625, 913.5655517578125]","[641.048095703125, 533.7998657226562]","[1074.3875732421875, 918.3046875]","[953.20751953125, 906.3173828125]"
"[1118.2711181640625, 619.8330078125]","[922.9942626953125, 580.7382202148438]","[1154.366943359375, 764.2992553710938]","[783.8790283203125, 582.08154296875]","[1160.396484375, 913.6441650390625]","[638.64892578125, 549.0961303710938]","[1074.213623046875, 917.9442138671875]","[953.0023193359375, 906.3121948242188]"
"[1118.14453125, 619.8858642578125]","[922.99853515625, 580.82763671875]","[1154.318603515625, 764.4345703125]","[783.47900390625, 582.2687377929688]","[1160.6011962890625, 913.962890625]","[637.919189453125, 549.1118774414062]","[1074.1116943359375, 917.733154296875]","[953.1293334960938, 906.0555419921875]"
"[1117.8060302734375, 620.0867919921875]","[922.234619140625, 583.1162109375]","[1154.053466796875, 765.3582763671875]","[784.59423828125, 595.532958984375]","[1160.3948974609375, 913.7037353515625]","[633.88037109375, 575.9412841796875]","[1073.6685791015625, 918.3885498046875]","[952.3035278320312, 907.1298828125]"
"[1118.104248046875, 617.9591064453125]","[922.9923706054688, 582.661376953125]","[1152.79931640625, 768.3677978515625]","[786.5833740234375, 597.337646484375]","[1158.938232421875, 910.01416015625]","[637.12646484375, 586.5263671875]","[1073.9339599609375, 920.8126831054688]","[953.5555419921875, 909.02783203125]"
"[1117.210205078125, 617.634033203125]","[921.7919921875, 584.1453857421875]","[1152.33984375, 767.8726806640625]","[783.9503173828125, 605.0406494140625]","[1159.2000732421875, 909.5667724609375]","[635.3320922851562, 600.915771484375]","[1073.066162109375, 921.546142578125]","[952.8531494140625, 910.3194580078125]"
"[1116.85498046875, 617.8228759765625]","[920.8275146484375, 585.5802612304688]","[1152.7410888671875, 768.1766357421875]","[783.3607177734375, 611.1082763671875]","[1158.694091796875, 909.2067260742188]","[636.8883666992188, 610.94189453125]","[1072.5478515625, 922.16162109375]","[952.19775390625, 911.294189453125]"
"[1117.074951171875, 618.149169921875]","[919.7151489257812, 587.1183471679688]","[1152.4884033203125, 767.67919921875]","[780.230712890625, 614.3242797851562]","[1159.6949462890625, 908.62060546875]","[633.7117309570312, 618.5036010742188]","[1072.733642578125, 922.75634765625]","[951.725341796875, 912.3511962890625]"
"[1116.444580078125, 618.0118408203125]","[919.5316772460938, 588.669677734375]","[1152.81689453125, 767.729736328125]","[780.465576171875, 622.4932861328125]","[1159.3028564453125, 908.509033203125]","[634.6861572265625, 628.958984375]","[1073.0631103515625, 922.9246215820312]","[952.34912109375, 913.0455322265625]"
"[1115.884033203125, 617.84521484375]","[920.593994140625, 589.6669311523438]","[1153.2191162109375, 765.6820068359375]","[784.3046264648438, 625.9044799804688]","[1159.097412109375, 907.6129760742188]","[637.009765625, 641.2259521484375]","[1073.22216796875, 921.825439453125]","[953.5277099609375, 912.24951171875]"
"[1115.8720703125, 617.352783203125]","[919.666259765625, 591.0929565429688]","[1153.16357421875, 766.01416015625]","[782.9364624023438, 633.1177368164062]","[1159.2811279296875, 907.9803466796875]","[637.1366577148438, 651.99560546875]","[1073.517578125, 922.0115966796875]","[953.6265869140625, 913.0369262695312]"
"[1115.7801513671875, 617.2652587890625]","[919.3984375, 592.5650634765625]","[1152.89013671875, 765.8223876953125]","[785.1845703125, 640.14794921875]","[1159.577880859375, 908.04833984375]","[638.0146484375, 663.6094970703125]","[1073.707275390625, 923.5369262695312]","[953.552001953125, 914.8157958984375]"
"[1115.2794189453125, 617.4797973632812]","[918.954833984375, 593.0366821289062]","[1153.4219970703125, 766.6473999023438]","[786.4290161132812, 643.7569580078125]","[1159.82177734375, 908.3665771484375]","[640.0571899414062, 672.1505126953125]","[1073.9453125, 922.80224609375]","[953.8295288085938, 913.932373046875]"
"[1114.25830078125, 617.630126953125]","[918.2088623046875, 594.3702392578125]","[1153.31787109375, 766.0767822265625]","[787.613525390625, 649.47314453125]","[1159.88427734375, 908.9403076171875]","[643.203369140625, 684.5783081054688]","[1073.1397705078125, 921.5458984375]","[953.3494873046875, 913.0797119140625]"
"[1114.2454833984375, 617.8599243164062]","[917.7418212890625, 595.6671142578125]","[1152.9554443359375, 766.3006591796875]","[788.7804565429688, 656.111328125]","[1159.9248046875, 908.7075805664062]","[645.629638671875, 700.0160522460938]","[1072.150390625, 920.5262451171875]","[952.0164184570312, 912.2850341796875]"
"[1115.83642578125, 620.6566162109375]","[916.1673583984375, 599.2252197265625]","[1154.3621826171875, 763.9737548828125]","[796.7114868164062, 665.5652465820312]","[1161.2666015625, 909.77294921875]","[651.6495361328125, 711.99658203125]","[1076.3798828125, 919.237548828125]","[952.5511474609375, 913.56103515625]"
"[1116.0828857421875, 621.0460815429688]","[914.3387451171875, 600.6978149414062]","[1154.695068359375, 765.3331298828125]","[798.3839111328125, 672.1907348632812]","[1161.1171875, 909.8125]","[658.249267578125, 720.8641967773438]","[1076.2926025390625, 918.9002685546875]","[950.861083984375, 913.91748046875]"
"[1116.414306640625, 620.8749389648438]","[913.949462890625, 602.04638671875]","[1155.369384765625, 765.666015625]","[798.9593505859375, 677.935302734375]","[1161.47802734375, 909.174072265625]","[662.5347900390625, 732.8250732421875]","[1076.5440673828125, 919.3485717773438]","[950.734130859375, 915.0]"
"[1116.8267822265625, 617.3804931640625]","[913.3468017578125, 600.9389038085938]","[1156.886474609375, 760.881591796875]","[793.090087890625, 685.8937377929688]","[1163.4639892578125, 906.7553100585938]","[667.6287231445312, 745.878662109375]","[1074.153076171875, 918.9790649414062]","[947.77880859375, 912.1993408203125]"
"[1115.7420654296875, 616.575439453125]","[917.6605224609375, 605.2725219726562]","[1149.2744140625, 767.47705078125]","[802.2364501953125, 693.1862182617188]","[1154.6572265625, 913.5646362304688]","[680.3635864257812, 759.8671875]","[1076.528564453125, 919.8491821289062]","[952.5108032226562, 915.9658813476562]"
"[1119.5712890625, 617.8064575195312]","[915.4462890625, 607.7649536132812]","[1150.2955322265625, 766.0992431640625]","[805.6067504882812, 697.92529296875]","[1155.306640625, 909.15673828125]","[688.48779296875, 767.026123046875]","[1078.3134765625, 921.451171875]","[950.4852905273438, 918.4641723632812]"
"[1119.1614990234375, 617.7420043945312]","[915.1455078125, 608.689208984375]","[1149.3192138671875, 766.6386108398438]","[809.117919921875, 703.9492797851562]","[1154.4271240234375, 908.79052734375]","[692.0673828125, 777.1265869140625]","[1078.0262451171875, 921.4279174804688]","[949.8898315429688, 918.7137451171875]"
"[1119.1163330078125, 618.4300537109375]","[914.4906005859375, 610.018310546875]","[1148.8817138671875, 769.002685546875]","[811.7360229492188, 711.2484741210938]","[1153.987548828125, 909.7373657226562]","[695.03955078125, 787.6182861328125]","[1077.820556640625, 924.5565185546875]","[949.119384765625, 921.88037109375]"
"[1118.744873046875, 618.838134765625]","[914.6102294921875, 610.741455078125]","[1148.7923583984375, 770.1286010742188]","[817.1661987304688, 715.2711791992188]","[1153.310302734375, 909.4488525390625]","[700.052490234375, 799.7308959960938]","[1077.075439453125, 924.079833984375]","[948.4264526367188, 921.465087890625]"
"[1114.8564453125, 617.9109497070312]","[915.22412109375, 609.9098510742188]","[1147.95849609375, 773.1080322265625]","[818.7647094726562, 718.4283447265625]","[1152.9464111328125, 915.0155639648438]","[701.8094482421875, 810.6763916015625]","[1074.6341552734375, 925.046142578125]","[948.287109375, 922.0875244140625]"
"[1115.12890625, 617.5820922851562]","[915.2041625976562, 610.1512451171875]","[1148.0799560546875, 773.7676391601562]","[821.693359375, 721.9785766601562]","[1152.43310546875, 916.1427001953125]","[711.8534545898438, 818.8648681640625]","[1075.362548828125, 924.633056640625]","[948.46142578125, 921.8880615234375]"
"[1115.0078125, 617.3089599609375]","[915.2852783203125, 611.2852783203125]","[1147.854736328125, 773.15673828125]","[823.5507202148438, 726.5682983398438]","[1151.67431640625, 916.7421875]","[716.3436279296875, 829.0494384765625]","[1075.38134765625, 923.8218994140625]","[948.742431640625, 921.4802856445312]"
"[1115.198974609375, 617.0015258789062]","[916.0955200195312, 611.2855834960938]","[1147.4176025390625, 773.549560546875]","[826.895263671875, 729.096435546875]","[1151.4501953125, 917.2586059570312]","[723.0819091796875, 835.6719970703125]","[1076.009521484375, 925.9967651367188]","[949.491455078125, 923.8111572265625]"
"[1117.6783447265625, 618.3134155273438]","[917.4157104492188, 613.3494873046875]","[1150.6226806640625, 772.726318359375]","[828.4569091796875, 733.88818359375]","[1153.460205078125, 913.4385986328125]","[735.2816772460938, 841.4269409179688]","[1076.3614501953125, 924.8702392578125]","[950.1238403320312, 923.1044311523438]"
"[1117.5260009765625, 618.1734619140625]","[917.2105712890625, 614.10205078125]","[1149.5435791015625, 772.057861328125]","[832.0428466796875, 736.6959228515625]","[1152.9884033203125, 914.06396484375]","[742.3603515625, 847.5972290039062]","[1076.8023681640625, 924.412353515625]","[950.3848876953125, 922.9256591796875]"
"[1116.5115966796875, 617.856201171875]","[917.11865234375, 614.0234375]","[1148.798095703125, 772.10400390625]","[836.729736328125, 738.9208984375]","[1152.2305908203125, 914.542236328125]","[750.2628173828125, 852.3806762695312]","[1076.2779541015625, 924.1700439453125]","[950.34619140625, 922.7642822265625]"
"[1116.7955322265625, 617.8670043945312]","[917.0279541015625, 615.3799438476562]","[1148.720947265625, 772.6947021484375]","[840.28564453125, 743.4781494140625]","[1151.4942626953125, 914.708984375]","[758.1951904296875, 858.4581298828125]","[1077.1142578125, 924.435302734375]","[950.6892700195312, 923.5938720703125]"
"[1113.773193359375, 616.498779296875]","[915.2291259765625, 613.8627319335938]","[1145.6324462890625, 772.114013671875]","[843.385986328125, 741.0648193359375]","[1149.13671875, 917.1448974609375]","[764.557373046875, 866.3304443359375]","[1077.12939453125, 926.2626342773438]","[950.1866455078125, 925.341552734375]"
"[1113.898193359375, 616.6551513671875]","[915.5216064453125, 613.855712890625]","[1144.2762451171875, 772.405029296875]","[848.5372924804688, 742.9872436523438]","[1147.81494140625, 917.7012939453125]","[772.5829467773438, 874.9329833984375]","[1076.7921142578125, 925.5335693359375]","[949.83154296875, 924.425537109375]"
"[1113.207763671875, 617.8306884765625]","[915.5905151367188, 615.1929321289062]","[1143.3216552734375, 772.961669921875]","[850.8446044921875, 746.314208984375]","[1145.9818115234375, 917.6968994140625]","[781.3641357421875, 880.1083374023438]","[1076.4189453125, 926.5152587890625]","[949.6961059570312, 925.4994506835938]"
"[1112.5341796875, 618.0445556640625]","[916.04638671875, 615.066162109375]","[1142.5162353515625, 772.4653930664062]","[855.8406982421875, 747.6971435546875]","[1144.773681640625, 918.710693359375]","[791.74267578125, 881.9437866210938]","[1074.977294921875, 925.7371826171875]","[948.5667724609375, 924.5176391601562]"
"[1112.3714599609375, 617.954833984375]","[915.7791137695312, 616.4365234375]","[1141.023681640625, 771.0496826171875]","[859.216064453125, 751.1844482421875]","[1143.8453369140625, 917.943359375]","[799.0888671875, 887.3375244140625]","[1075.601806640625, 925.4086303710938]","[948.7437744140625, 924.8553466796875]"
"[1113.27392578125, 617.40966796875]","[913.6983642578125, 617.3900146484375]","[1142.6436767578125, 769.9154663085938]","[860.41259765625, 755.719970703125]","[1145.82177734375, 918.9429931640625]","[805.3839111328125, 891.1810913085938]","[1076.4833984375, 921.4708251953125]","[947.86669921875, 921.177490234375]"
"[1116.269287109375, 619.4393920898438]","[910.9854736328125, 619.6697998046875]","[1142.062255859375, 772.752197265625]","[865.652587890625, 760.8262939453125]","[1143.9073486328125, 917.4803466796875]","[814.081787109375, 891.7440185546875]","[1079.244873046875, 924.2598266601562]","[946.6851806640625, 924.9768676757812]"
"[1116.3531494140625, 617.952880859375]","[912.6651611328125, 619.7880859375]","[1143.572998046875, 772.3214721679688]","[869.8643188476562, 764.5384521484375]","[1144.39501953125, 918.9369506835938]","[821.2386474609375, 896.514404296875]","[1078.8272705078125, 925.8568725585938]","[947.266357421875, 927.134521484375]"
"[1116.1953125, 617.9688720703125]","[911.95458984375, 619.8656616210938]","[1143.2275390625, 772.4701538085938]","[870.9752197265625, 765.245849609375]","[1143.50732421875, 918.7703857421875]","[829.1181640625, 898.116943359375]","[1078.554443359375, 925.4452514648438]","[946.6129150390625, 927.0093994140625]"
"[1116.2449951171875, 618.40087890625]","[911.41455078125, 620.431884765625]","[1143.01904296875, 774.2993774414062]","[872.416259765625, 766.98291015625]","[1142.705322265625, 919.1571044921875]","[838.530029296875, 900.2750244140625]","[1078.82958984375, 925.0790405273438]","[946.317626953125, 927.0054931640625]"
"[1116.378173828125, 619.562744140625]","[911.7526245117188, 620.9382934570312]","[1142.6912841796875, 777.0430297851562]","[875.4993896484375, 768.5625]","[1141.4193115234375, 919.5303955078125]","[844.033935546875, 902.6336059570312]","[1079.237060546875, 926.6689453125]","[946.7140502929688, 928.36572265625]"
