l_shoulder,r_shoulder,l_elbow,r_elbow,l_wrist,r_wrist,l_hip,r_hip
"[1050.445556640625, 326.9982604980469]","[852.4371337890625, 251.3620147705078]","[1077.7415771484375, 471.7591552734375]","[799.8045043945312, 111.72834777832031]","[1086.63818359375, 627.442626953125]","[899.5343627929688, 13.347518920898438]","[1005.7972412109375, 639.7095947265625]","[869.4486083984375, 620.727294921875]"
"[1050.921142578125, 326.7813720703125]","[852.7552490234375, 251.69677734375]","[1077.718505859375, 471.211181640625]","[795.0668334960938, 111.9180908203125]","[1086.1468505859375, 627.4985961914062]","[891.6409912109375, 12.039321899414062]","[1005.56103515625, 640.5049438476562]","[869.2716064453125, 621.8843994140625]"
"[1051.265869140625, 326.4044189453125]","[853.1395263671875, 250.9794921875]","[1078.3985595703125, 471.380615234375]","[790.2952880859375, 112.69317626953125]","[1087.309326171875, 627.2841796875]","[872.863525390625, 16.306869506835938]","[1005.961181640625, 638.896728515625]","[870.0941162109375, 619.940185546875]"
"[1051.581787109375, 326.11297607421875]","[852.9267578125, 250.30789184570312]","[1078.8271484375, 473.021484375]","[785.494140625, 115.19393920898438]","[1087.150146484375, 628.8024291992188]","[855.5977783203125, 17.21868896484375]","[1005.0510864257812, 638.1595458984375]","[869.134765625, 619.0350952148438]"
"[1051.737548828125, 326.2802734375]","[852.145263671875, 249.725341796875]","[1079.4979248046875, 473.61065673828125]","[780.3255615234375, 114.7115478515625]","[1087.0135498046875, 629.3475341796875]","[850.53564453125, 15.745285034179688]","[1005.4522705078125, 638.1637573242188]","[868.717041015625, 619.1988525390625]"
"[1052.595458984375, 327.1916809082031]","[851.4239501953125, 249.25241088867188]","[1081.9176025390625, 475.9097900390625]","[770.06005859375, 115.55841064453125]","[1088.729248046875, 631.8546142578125]","[829.1546630859375, 18.444808959960938]","[1004.356201171875, 638.5559692382812]","[865.843505859375, 619.52197265625]"
"[1052.972900390625, 327.4010925292969]","[850.626220703125, 248.68045043945312]","[1083.693115234375, 476.21343994140625]","[765.0104370117188, 114.98304748535156]","[1089.0797119140625, 632.77685546875]","[827.5475463867188, 16.139785766601562]","[1004.8062744140625, 639.2824096679688]","[864.2586669921875, 620.1290893554688]"
"[1052.7589111328125, 326.51837158203125]","[849.3598022460938, 246.50473022460938]","[1085.4912109375, 476.817626953125]","[761.1514892578125, 117.90948486328125]","[1088.9439697265625, 633.6172485351562]","[819.4625244140625, 16.641403198242188]","[1005.62841796875, 638.2623291015625]","[863.18359375, 618.7030029296875]"
"[1056.279296875, 322.25164794921875]","[846.6368408203125, 244.34848022460938]","[1089.441162109375, 472.7688903808594]","[754.9752197265625, 119.8062744140625]","[1085.20458984375, 629.6721801757812]","[812.9166870117188, 26.68817138671875]","[1011.276123046875, 644.3780517578125]","[864.4447631835938, 622.0589599609375]"
"[1057.447509765625, 323.14556884765625]","[846.521484375, 245.68304443359375]","[1091.37548828125, 474.3143005371094]","[754.91552734375, 121.50686645507812]","[1086.4051513671875, 628.359375]","[809.307861328125, 26.456817626953125]","[1012.440673828125, 646.0225830078125]","[864.1314697265625, 623.473876953125]"
"[1056.30126953125, 323.3423156738281]","[844.2379150390625, 245.79244995117188]","[1092.7724609375, 474.09307861328125]","[754.8458251953125, 122.52964782714844]","[1087.303466796875, 628.6504516601562]","[811.20654296875, 23.10113525390625]","[1012.802490234375, 647.4619750976562]","[863.2721557617188, 624.8274536132812]"
"[1057.1072998046875, 323.09918212890625]","[844.7904052734375, 246.77792358398438]","[1095.2021484375, 475.4118347167969]","[755.46044921875, 125.81334686279297]","[1087.6904296875, 630.884033203125]","[806.03857421875, 25.353515625]","[1012.3314208984375, 648.53369140625]","[862.5979614257812, 625.426513671875]"
"[1057.015380859375, 323.1576843261719]","[844.7373046875, 247.63856506347656]","[1096.8985595703125, 475.2413635253906]","[755.8792724609375, 125.88175964355469]","[1089.822998046875, 630.2643432617188]","[807.8087768554688, 23.727767944335938]","[1012.6260986328125, 649.68701171875]","[862.683349609375, 626.5455932617188]"
"[1057.380615234375, 322.63818359375]","[843.9797973632812, 248.54580688476562]","[1099.1875, 476.80133056640625]","[755.5128173828125, 128.60824584960938]","[1090.889404296875, 633.8175048828125]","[805.5466918945312, 26.952804565429688]","[1013.4603881835938, 650.6893310546875]","[862.81103515625, 627.9178466796875]"
"[1056.76953125, 322.29754638671875]","[843.724365234375, 248.61053466796875]","[1099.995849609375, 476.2030029296875]","[754.9872436523438, 129.39041137695312]","[1093.45263671875, 634.710205078125]","[805.6748657226562, 25.80029296875]","[1013.379638671875, 650.9426879882812]","[863.13037109375, 628.2363891601562]"
"[1056.8446044921875, 322.3810119628906]","[844.1090698242188, 249.12326049804688]","[1101.224365234375, 475.686767578125]","[754.7138671875, 132.0428924560547]","[1094.4638671875, 637.243896484375]","[799.866455078125, 29.828933715820312]","[1013.7125244140625, 650.6591796875]","[863.784912109375, 627.6511840820312]"
"[1056.65234375, 321.81396484375]","[844.286376953125, 249.32147216796875]","[1102.053955078125, 474.6733703613281]","[753.6403198242188, 133.99612426757812]","[1098.78369140625, 634.6471557617188]","[799.0284423828125, 30.399032592773438]","[1013.5889892578125, 649.8844604492188]","[863.8831787109375, 627.12353515625]"
"[1057.041748046875, 322.2318115234375]","[843.741943359375, 249.06500244140625]","[1103.5740966796875, 477.2491149902344]","[752.393310546875, 134.0836944580078]","[1097.8931884765625, 638.734619140625]","[797.823974609375, 30.634597778320312]","[1013.8062744140625, 651.17236328125]","[863.8599243164062, 627.9376220703125]"
"[1057.366943359375, 322.25677490234375]","[844.1427612304688, 250.2319793701172]","[1104.14892578125, 476.9224548339844]","[752.0985717773438, 136.71597290039062]","[1099.8583984375, 637.134765625]","[796.5034790039062, 31.159881591796875]","[1014.1427001953125, 652.5487060546875]","[864.3224487304688, 629.4261474609375]"
"[1057.417724609375, 321.4274597167969]","[844.6675415039062, 250.41004943847656]","[1104.5863037109375, 476.3945617675781]","[752.0704956054688, 138.62448120117188]","[1099.9544677734375, 636.9757080078125]","[792.8633422851562, 34.756072998046875]","[1013.7617797851562, 652.4910278320312]","[864.3043212890625, 629.4918823242188]"
"[1057.892822265625, 321.75250244140625]","[845.1519775390625, 251.22125244140625]","[1105.3193359375, 477.7169494628906]","[752.3688354492188, 140.2148895263672]","[1099.192138671875, 638.57421875]","[791.495361328125, 34.760101318359375]","[1014.0084228515625, 652.6078491210938]","[864.7640991210938, 629.5409545898438]"
"[1058.5311279296875, 321.6983337402344]","[845.90478515625, 251.28680419921875]","[1106.051025390625, 478.7013244628906]","[753.833740234375, 141.4456787109375]","[1099.143798828125, 638.2603149414062]","[792.585693359375, 34.39640808105469]","[1014.1427001953125, 652.9664306640625]","[864.9832763671875, 629.824951171875]"
"[1058.08251953125, 321.620361328125]","[845.8944091796875, 252.1874542236328]","[1106.0701904296875, 477.03033447265625]","[754.7938232421875, 141.4354248046875]","[1098.311767578125, 639.4208374023438]","[792.947509765625, 33.886138916015625]","[1014.7889404296875, 653.453125]","[865.8170166015625, 630.76416015625]"
"[1056.555908203125, 323.6005859375]","[849.1474609375, 254.00587463378906]","[1102.1571044921875, 483.0499267578125]","[755.4090576171875, 147.9359130859375]","[1099.0732421875, 647.6453857421875]","[794.3717651367188, 29.462127685546875]","[1011.1554565429688, 640.42041015625]","[862.0676879882812, 620.3741455078125]"
"[1057.067138671875, 323.6177978515625]","[849.663818359375, 254.34017944335938]","[1102.3509521484375, 482.846923828125]","[756.2047119140625, 148.32034301757812]","[1097.7392578125, 647.534912109375]","[796.366455078125, 28.23541259765625]","[1011.4737548828125, 640.8212890625]","[862.3551635742188, 621.0533447265625]"
"[1057.0953369140625, 324.089599609375]","[850.0274658203125, 254.28134155273438]","[1102.47509765625, 484.99151611328125]","[757.865966796875, 147.80360412597656]","[1095.7862548828125, 650.7598266601562]","[798.786865234375, 25.244705200195312]","[1011.51171875, 640.9903564453125]","[862.6123046875, 620.9467163085938]"
"[1057.389892578125, 323.1689453125]","[851.06640625, 253.76370239257812]","[1102.139404296875, 484.6218566894531]","[758.689208984375, 147.84274291992188]","[1095.638427734375, 650.3531494140625]","[798.796630859375, 27.430709838867188]","[1011.5029296875, 639.8179321289062]","[863.1707153320312, 619.7189331054688]"
"[1057.966064453125, 323.62615966796875]","[852.7493896484375, 254.23794555664062]","[1102.743896484375, 486.0504455566406]","[760.4213256835938, 150.77330017089844]","[1094.4830322265625, 651.8294677734375]","[797.0545654296875, 32.70991516113281]","[1012.0797729492188, 640.279541015625]","[864.265869140625, 619.9645385742188]"
"[1058.318115234375, 323.7630615234375]","[853.667724609375, 254.58343505859375]","[1102.90966796875, 486.2787780761719]","[761.9813842773438, 151.27923583984375]","[1094.9693603515625, 652.080322265625]","[799.8563232421875, 27.8404541015625]","[1011.2196044921875, 639.5010986328125]","[863.90625, 619.0741577148438]"
